dataset,target_subject,token_seed,injtype,is_confirm,alpha,is_alpha_star,lam,k,bacc_orig,bacc_injected,induced_harm,mean_disp,E4_inj_bacc,E4_cln_bacc,E4_raw_rec,E4_netted_rec,E4b_inj_bacc,E4b_cln_bacc,E4b_raw_rec,E4b_netted_rec,E4bO_inj_bacc,E4bO_cln_bacc,E4bO_netted_rec,inj_dominance,vc_overlap,arm_overlap,E3_inj_bacc,E3_cln_bacc,E3_raw_rec,E3_netted_rec,ERASE_inj_bacc,ERASE_cln_bacc,ERASE_raw_rec,ERASE_netted_rec
BNCI2015_001,6,20260723,covtoken,True,3.0,False,1.0,2,0.625,0.5325,0.0925,0.0,0.5325,0.6375,0.0,-0.1351,0.5425,0.6225,0.1081,0.1351,0.5175,0.625,-0.1622,0.5264,0.7032,0.2112,0.5325,0.625,0.0,0.0,0.525,0.6125,-0.0811,0.0541
BNCI2015_001,6,20260724,varmod,True,1.0,True,1.0,2,0.625,0.5875,0.0375,0.0,0.57,0.6375,-0.4667,-0.8,0.6,0.6225,0.3333,0.4,0.6,0.625,0.3333,1.1029,0.5105,0.4499,0.5875,0.625,0.0,0.0,0.545,0.6125,-1.1333,-0.8
BNCI2015_001,6,20260724,varmod,True,2.0,False,1.0,2,0.625,0.51,0.115,0.0,0.5125,0.6375,0.0217,-0.087,0.545,0.6225,0.3043,0.3261,0.54,0.625,0.2609,1.027,0.5025,0.3919,0.51,0.625,0.0,0.0,0.53,0.6125,0.1739,0.2826
BNCI2015_001,6,20260724,varmod,True,3.0,False,1.0,2,0.625,0.5,0.125,0.0,0.495,0.6375,-0.04,-0.14,0.51,0.6225,0.08,0.1,0.51,0.625,0.08,1.0119,0.5017,0.3837,0.495,0.625,-0.04,-0.04,0.5325,0.6125,0.26,0.36
BNCI2015_001,6,20260724,covtoken,True,1.0,True,0.5,2,0.625,0.6,0.025,0.0,0.6,0.6275,0.0,-0.1,0.61,0.625,0.4,0.4,0.6125,0.625,0.5,0.5733,0.6996,0.3521,0.6,0.625,0.0,0.0,0.54,0.6125,-2.4,-1.9
BNCI2015_001,6,20260724,covtoken,True,2.0,False,0.5,2,0.625,0.4525,0.1725,0.0,0.45,0.6275,-0.0145,-0.029,0.465,0.625,0.0725,0.0725,0.465,0.625,0.0725,0.5029,0.7039,0.2629,0.4525,0.625,0.0,0.0,0.5325,0.6125,0.4638,0.5362
BNCI2015_001,6,20260724,covtoken,True,3.0,False,0.5,2,0.625,0.5075,0.1175,0.0,0.5075,0.6275,0.0,-0.0213,0.5,0.625,-0.0638,-0.0638,0.5,0.625,-0.0638,0.5262,0.7036,0.3081,0.5075,0.625,0.0,0.0,0.525,0.6125,0.1489,0.2553
BNCI2015_001,6,20260725,varmod,True,1.0,True,1.0,2,0.625,0.615,0.01,0.0,0.59,0.6375,-2.5,-3.75,0.5875,0.6225,-2.75,-2.5,0.5825,0.625,-3.25,1.1039,0.5063,0.4412,0.6125,0.625,-0.25,-0.25,0.5425,0.6125,-7.25,-6.0
BNCI2015_001,6,20260725,varmod,True,2.0,False,1.0,2,0.625,0.495,0.13,0.0,0.4975,0.6375,0.0192,-0.0769,0.5175,0.6225,0.1731,0.1923,0.5175,0.625,0.1731,1.0268,0.5055,0.3946,0.495,0.625,0.0,0.0,0.5325,0.6125,0.2885,0.3846
BNCI2015_001,6,20260725,varmod,True,3.0,False,1.0,2,0.625,0.565,0.06,0.0,0.5625,0.6375,-0.0417,-0.25,0.5625,0.6225,-0.0417,0.0,0.5625,0.625,-0.0417,1.0118,0.5023,0.381,0.5625,0.625,-0.0417,-0.0417,0.53,0.6125,-0.5833,-0.375
BNCI2015_001,6,20260725,covtoken,True,1.0,True,1.0,2,0.625,0.5925,0.0325,0.0,0.5775,0.6375,-0.4615,-0.8462,0.5825,0.6225,-0.3077,-0.2308,0.595,0.625,0.0769,0.559,0.7016,0.3969,0.5925,0.625,0.0,0.0,0.5425,0.6125,-1.5385,-1.1538
BNCI2015_001,6,20260725,covtoken,True,2.0,False,1.0,2,0.625,0.505,0.12,0.0,0.4975,0.6375,-0.0625,-0.1667,0.535,0.6225,0.25,0.2708,0.53,0.625,0.2083,0.5114,0.7059,0.3636,0.5075,0.625,0.0208,0.0208,0.535,0.6125,0.25,0.3542
BNCI2015_001,6,20260725,covtoken,True,3.0,False,1.0,2,0.625,0.54,0.085,0.0,0.54,0.6375,0.0,-0.1471,0.58,0.6225,0.4706,0.5,0.545,0.625,0.0588,0.5202,0.7029,0.3812,0.545,0.625,0.0588,0.0588,0.535,0.6125,-0.0588,0.0882
BNCI2015_001,6,20260726,varmod,True,1.0,False,1.0,2,0.625,0.58,0.045,0.0,0.58,0.6375,0.0,-0.2778,0.5625,0.6225,-0.3889,-0.3333,0.56,0.625,-0.4444,1.1241,0.5108,0.4596,0.5775,0.625,-0.0556,-0.0556,0.54,0.6125,-0.8889,-0.6111
BNCI2015_001,6,20260726,varmod,True,2.0,True,1.0,2,0.625,0.51,0.115,0.0,0.5,0.6375,-0.087,-0.1957,0.55,0.6225,0.3478,0.3696,0.5525,0.625,0.3696,1.031,0.4999,0.3917,0.51,0.625,0.0,0.0,0.53,0.6125,0.1739,0.2826
BNCI2015_001,6,20260726,varmod,True,3.0,False,1.0,2,0.625,0.4975,0.1275,0.0,0.4975,0.6375,0.0,-0.098,0.5225,0.6225,0.1961,0.2157,0.5225,0.625,0.1961,1.014,0.5,0.3843,0.4975,0.625,0.0,0.0,0.525,0.6125,0.2157,0.3137
BNCI2015_001,6,20260726,covtoken,True,1.0,True,1.0,2,0.625,0.5725,0.0525,0.0,0.5725,0.6375,0.0,-0.2381,0.585,0.6225,0.2381,0.2857,0.5875,0.625,0.2857,0.5724,0.7006,0.1985,0.585,0.625,0.2381,0.2381,0.5425,0.6125,-0.5714,-0.3333
BNCI2015_001,6,20260726,covtoken,True,2.0,False,1.0,2,0.625,0.495,0.13,0.0,0.4925,0.6375,-0.0192,-0.1154,0.5325,0.6225,0.2885,0.3077,0.525,0.625,0.2308,0.5106,0.7057,0.1462,0.495,0.625,0.0,0.0,0.535,0.6125,0.3077,0.4038
BNCI2015_001,6,20260726,covtoken,True,3.0,False,1.0,2,0.625,0.5175,0.1075,0.0,0.5175,0.6375,0.0,-0.1163,0.5425,0.6225,0.2326,0.2558,0.5475,0.625,0.2791,0.5237,0.7056,0.1769,0.5175,0.625,0.0,0.0,0.53,0.6125,0.1163,0.2326
BNCI2015_001,6,20260727,varmod,True,1.0,True,1.0,2,0.625,0.6025,0.0225,0.0,0.5875,0.6375,-0.6667,-1.2222,0.5925,0.6225,-0.4444,-0.3333,0.5875,0.625,-0.6667,1.0961,0.5098,0.433,0.6025,0.625,0.0,0.0,0.54,0.6125,-2.7778,-2.2222
BNCI2015_001,6,20260727,varmod,True,2.0,False,1.0,2,0.625,0.51,0.115,0.0,0.51,0.6375,0.0,-0.1087,0.5475,0.6225,0.3261,0.3478,0.545,0.625,0.3043,1.0248,0.5047,0.3928,0.51,0.625,0.0,0.0,0.53,0.6125,0.1739,0.2826
BNCI2015_001,6,20260727,varmod,True,3.0,False,1.0,2,0.625,0.5075,0.1175,0.0,0.5025,0.6375,-0.0426,-0.1489,0.5225,0.6225,0.1277,0.1489,0.525,0.625,0.1489,1.0114,0.5011,0.3814,0.505,0.625,-0.0213,-0.0213,0.53,0.6125,0.1915,0.2979
BNCI2015_001,6,20260727,covtoken,True,1.0,False,1.0,2,0.625,0.5875,0.0375,0.0,0.605,0.6375,0.4667,0.1333,0.5975,0.6225,0.2667,0.3333,0.61,0.625,0.6,0.5518,0.7021,0.193,0.5875,0.625,0.0,0.0,0.54,0.6125,-1.2667,-0.9333
BNCI2015_001,6,20260727,covtoken,True,2.0,True,1.0,2,0.625,0.535,0.09,0.0,0.5325,0.6375,-0.0278,-0.1667,0.5675,0.6225,0.3611,0.3889,0.57,0.625,0.3889,0.5086,0.7061,0.1666,0.5375,0.625,0.0278,0.0278,0.5275,0.6125,-0.0833,0.0556
BNCI2015_001,6,20260727,covtoken,True,3.0,False,1.0,2,0.625,0.47,0.155,0.0,0.4675,0.6375,-0.0161,-0.0968,0.5125,0.6225,0.2742,0.2903,0.51,0.625,0.2581,0.5038,0.7068,0.1709,0.47,0.625,0.0,0.0,0.525,0.6125,0.3548,0.4355
BNCI2015_001,6,20260728,varmod,True,1.0,False,1.0,1,0.625,0.595,0.03,0.0,0.59,0.6375,-0.1667,-0.5833,0.605,0.6225,0.3333,0.4167,0.6075,0.625,0.4167,1.1326,0.9912,0.4457,0.595,0.625,0.0,0.0,0.5425,0.61,-1.75,-1.25
BNCI2015_001,6,20260728,varmod,True,2.0,True,1.0,1,0.625,0.465,0.16,0.0,0.475,0.6375,0.0625,-0.0156,0.505,0.6225,0.25,0.2656,0.505,0.625,0.25,1.034,0.9995,0.3863,0.465,0.625,0.0,0.0,0.535,0.61,0.4375,0.5313
BNCI2015_001,6,20260728,varmod,True,3.0,False,1.0,1,0.625,0.525,0.1,0.0,0.52,0.6375,-0.05,-0.175,0.5375,0.6225,0.125,0.15,0.5375,0.625,0.125,1.0145,0.9999,0.3831,0.525,0.625,0.0,0.0,0.5325,0.61,0.075,0.225
BNCI2015_001,6,20260728,covtoken,True,1.0,True,1.0,2,0.625,0.57,0.055,0.0,0.575,0.6375,0.0909,-0.1364,0.565,0.6225,-0.0909,-0.0455,0.5575,0.625,-0.2273,0.5495,0.6992,0.2912,0.57,0.625,0.0,0.0,0.535,0.6125,-0.6364,-0.4091
BNCI2015_001,6,20260728,covtoken,True,2.0,False,1.0,2,0.625,0.5075,0.1175,0.0,0.5,0.6375,-0.0638,-0.1702,0.5375,0.6225,0.2553,0.2766,0.56,0.625,0.4468,0.5633,0.698,0.3149,0.5075,0.625,0.0,0.0,0.535,0.6125,0.234,0.3404
BNCI2015_001,6,20260728,covtoken,True,3.0,False,1.0,2,0.625,0.52,0.105,0.0,0.5175,0.6375,-0.0238,-0.1429,0.53,0.6225,0.0952,0.119,0.5325,0.625,0.119,0.5345,0.7018,0.301,0.52,0.625,0.0,0.0,0.535,0.6125,0.1429,0.2619
BNCI2015_001,7,0,varmod,False,1.0,False,1.0,1,0.485,0.5275,-0.0425,0.0,0.52,0.5275,0.1765,1.1765,0.5225,0.485,0.1176,0.1176,0.51,0.485,0.4118,1.7214,0.9288,0.0243,0.5275,0.485,-0.0,-0.0,0.4875,0.485,0.9412,0.9412
BNCI2015_001,7,0,varmod,False,2.0,False,1.0,1,0.485,0.4675,0.0175,0.0,0.465,0.5275,-0.1429,-2.5714,0.5075,0.485,2.2857,2.2857,0.5125,0.485,2.5714,1.1405,0.9974,0.0115,0.4675,0.485,0.0,0.0,0.4875,0.485,1.1429,1.1429
BNCI2015_001,7,0,varmod,False,3.0,True,1.0,1,0.485,0.49,-0.005,0.0,0.49,0.5275,-0.0,8.5,0.5025,0.485,-2.5,-2.5,0.5,0.485,-2.0,1.0609,0.9995,0.0099,0.49,0.485,-0.0,-0.0,0.485,0.485,1.0,1.0
BNCI2015_001,7,0,covtoken,False,1.0,True,1.0,2,0.485,0.5475,-0.0625,0.0,0.555,0.5275,-0.12,0.56,0.51,0.485,0.6,0.6,0.515,0.485,0.52,0.6367,0.4856,0.301,0.5475,0.485,-0.0,-0.0,0.4825,0.485,1.04,1.04
BNCI2015_001,7,0,covtoken,False,2.0,False,1.0,2,0.485,0.51,-0.025,0.0,0.4975,0.5275,0.5,2.2,0.49,0.485,0.8,0.8,0.51,0.485,-0.0,0.5413,0.6827,0.2577,0.515,0.485,-0.2,-0.2,0.4875,0.485,0.9,0.9
BNCI2015_001,7,0,covtoken,False,3.0,False,1.0,2,0.485,0.465,0.02,0.0,0.465,0.5275,0.0,-2.125,0.5,0.485,1.75,1.75,0.51,0.485,2.25,0.5133,0.6864,0.253,0.465,0.485,0.0,0.0,0.485,0.485,1.0,1.0
BNCI2015_001,7,20260721,varmod,True,1.0,True,1.0,2,0.485,0.55,-0.065,0.0,0.5325,0.5275,0.2692,0.9231,0.5175,0.485,0.5,0.5,0.5125,0.485,0.5769,1.6088,0.4783,0.1455,0.55,0.485,-0.0,-0.0,0.49,0.485,0.9231,0.9231
BNCI2015_001,7,20260721,varmod,True,2.0,False,1.0,2,0.485,0.5025,-0.0175,0.0,0.5,0.5275,0.1429,2.5714,0.515,0.485,-0.7143,-0.7143,0.5125,0.485,-0.5714,1.12,0.4994,0.1008,0.5025,0.485,-0.0,-0.0,0.4875,0.485,0.8571,0.8571
BNCI2015_001,7,20260721,varmod,True,3.0,False,1.0,2,0.485,0.5075,-0.0225,0.0,0.51,0.5275,-0.1111,1.7778,0.52,0.485,-0.5556,-0.5556,0.5175,0.485,-0.4444,1.0523,0.5019,0.1,0.5075,0.485,-0.0,-0.0,0.4875,0.485,0.8889,0.8889
BNCI2015_001,7,20260721,covtoken,True,1.0,True,1.0,2,0.485,0.4975,-0.0125,0.0,0.51,0.5275,-1.0,2.4,0.495,0.485,0.2,0.2,0.505,0.485,-0.6,0.6959,0.6692,0.0673,0.495,0.485,0.2,0.2,0.49,0.485,0.6,0.6
BNCI2015_001,7,20260721,covtoken,True,2.0,False,1.0,2,0.485,0.495,-0.01,0.0,0.4875,0.5275,0.75,5.0,0.4875,0.485,0.75,0.75,0.485,0.485,1.0,0.5921,0.7024,0.0753,0.4925,0.485,0.25,0.25,0.485,0.485,1.0,1.0
BNCI2015_001,7,20260721,covtoken,True,3.0,False,1.0,2,0.485,0.4725,0.0125,0.0,0.4675,0.5275,-0.4,-3.8,0.4875,0.485,1.2,1.2,0.4925,0.485,1.6,0.5709,0.6995,0.0699,0.4725,0.485,0.0,0.0,0.485,0.485,1.0,1.0
BNCI2015_001,7,20260722,varmod,True,1.0,True,0.5,1,0.485,0.555,-0.07,0.0,0.5525,0.4925,0.0357,0.1429,0.5325,0.485,0.3214,0.3214,0.535,0.485,0.2857,1.6725,0.934,0.0043,0.555,0.485,-0.0,-0.0,0.485,0.485,1.0,1.0
BNCI2015_001,7,20260722,varmod,True,2.0,False,0.5,1,0.485,0.545,-0.06,0.0,0.5425,0.4925,0.0417,0.1667,0.5675,0.485,-0.375,-0.375,0.5675,0.485,-0.375,1.1368,0.9975,0.0158,0.545,0.485,-0.0,-0.0,0.485,0.485,1.0,1.0
BNCI2015_001,7,20260722,varmod,True,3.0,False,0.5,1,0.485,0.4825,0.0025,0.0,0.4825,0.4925,0.0,-3.0,0.485,0.485,1.0,1.0,0.485,0.485,1.0,1.0585,0.9995,0.0085,0.4825,0.485,0.0,0.0,0.4875,0.485,2.0,2.0
BNCI2015_001,7,20260722,covtoken,True,1.0,True,1.0,2,0.485,0.535,-0.05,0.0,0.5175,0.5275,0.35,1.2,0.49,0.485,0.9,0.9,0.4925,0.485,0.85,0.7008,0.6539,0.249,0.535,0.485,-0.0,-0.0,0.49,0.485,0.9,0.9
BNCI2015_001,7,20260722,covtoken,True,2.0,False,1.0,2,0.485,0.5175,-0.0325,0.0,0.5,0.5275,0.5385,1.8462,0.4875,0.485,0.9231,0.9231,0.5125,0.485,0.1538,0.5994,0.7018,0.204,0.5225,0.485,-0.1538,-0.1538,0.4875,0.485,0.9231,0.9231
BNCI2015_001,7,20260722,covtoken,True,3.0,False,1.0,2,0.485,0.4925,-0.0075,0.0,0.4925,0.5275,-0.0,5.6667,0.4825,0.485,1.3333,1.3333,0.5025,0.485,-1.3333,0.5771,0.7002,0.199,0.4925,0.485,-0.0,-0.0,0.485,0.485,1.0,1.0
BNCI2015_001,7,20260723,varmod,True,1.0,False,1.0,1,0.485,0.5525,-0.0675,0.0,0.5225,0.5275,0.4444,1.0741,0.52,0.485,0.4815,0.4815,0.5125,0.485,0.5926,1.7537,0.9354,0.147,0.5525,0.485,-0.0,-0.0,0.485,0.485,1.0,1.0
BNCI2015_001,7,20260723,varmod,True,2.0,True,1.0,1,0.485,0.5125,-0.0275,0.0,0.51,0.5275,0.0909,1.6364,0.5225,0.485,-0.3636,-0.3636,0.525,0.485,-0.4545,1.1505,0.9968,0.1073,0.5125,0.485,-0.0,-0.0,0.485,0.485,1.0,1.0
BNCI2015_001,7,20260723,varmod,True,3.0,False,1.0,1,0.485,0.4925,-0.0075,0.0,0.4925,0.5275,-0.0,5.6667,0.49,0.485,0.3333,0.3333,0.4875,0.485,0.6667,1.0627,0.9995,0.0964,0.4925,0.485,-0.0,-0.0,0.485,0.485,1.0,1.0
BNCI2015_001,7,20260723,covtoken,True,1.0,True,0.5,1,0.485,0.525,-0.04,0.0,0.5,0.4925,0.625,0.8125,0.5175,0.485,0.1875,0.1875,0.5225,0.485,0.0625,0.9983,0.3488,0.1222,0.525,0.485,-0.0,-0.0,0.515,0.485,0.25,0.25
BNCI2015_001,7,20260723,covtoken,True,2.0,False,0.5,1,0.485,0.53,-0.045,0.0,0.5175,0.4925,0.2778,0.4444,0.5325,0.485,-0.0556,-0.0556,0.53,0.485,-0.0,0.9829,0.6239,0.0752,0.53,0.485,-0.0,-0.0,0.5125,0.485,0.3889,0.3889
BNCI2015_001,7,20260723,covtoken,True,3.0,False,0.5,1,0.485,0.4875,-0.0025,0.0,0.49,0.4925,-1.0,2.0,0.4925,0.485,-2.0,-2.0,0.495,0.485,-3.0,0.9435,0.7107,0.0571,0.4875,0.485,-0.0,-0.0,0.505,0.485,-7.0,-7.0
BNCI2015_001,7,20260724,varmod,True,1.0,True,1.0,1,0.485,0.535,-0.05,0.0,0.5125,0.5275,0.45,1.3,0.5125,0.485,0.45,0.45,0.515,0.485,0.4,1.6433,0.9548,0.1378,0.535,0.485,-0.0,-0.0,0.485,0.485,1.0,1.0
BNCI2015_001,7,20260724,varmod,True,2.0,False,1.0,1,0.485,0.465,0.02,0.0,0.4525,0.5275,-0.625,-2.75,0.5225,0.485,2.875,2.875,0.525,0.485,3.0,1.1385,0.9971,0.1033,0.465,0.485,0.0,0.0,0.485,0.485,1.0,1.0
BNCI2015_001,7,20260724,varmod,True,3.0,False,1.0,1,0.485,0.485,0.0,0.0,0.485,0.5275,,,0.505,0.485,,,0.505,0.485,,1.0571,0.9995,0.0958,0.4875,0.485,,,0.485,0.485,,
BNCI2015_001,7,20260724,covtoken,True,1.0,True,0.5,2,0.485,0.5275,-0.0425,0.0,0.5275,0.4925,0.0,0.1765,0.5375,0.485,-0.2353,-0.2353,0.5325,0.485,-0.1176,0.6278,0.5528,0.2783,0.53,0.485,-0.0588,-0.0588,0.485,0.485,1.0,1.0
BNCI2015_001,7,20260724,covtoken,True,2.0,False,0.5,2,0.485,0.4825,0.0025,0.0,0.475,0.4925,-3.0,-6.0,0.5025,0.485,8.0,8.0,0.51,0.485,11.0,0.5431,0.6996,0.2658,0.4825,0.485,0.0,0.0,0.4825,0.485,0.0,0.0
BNCI2015_001,7,20260724,covtoken,True,3.0,False,0.5,2,0.485,0.5075,-0.0225,0.0,0.5075,0.4925,-0.0,0.3333,0.5125,0.485,-0.2222,-0.2222,0.51,0.485,-0.1111,0.5293,0.7068,0.2467,0.5075,0.485,-0.0,-0.0,0.4875,0.485,0.8889,0.8889
BNCI2015_001,7,20260725,varmod,True,1.0,True,1.0,2,0.485,0.5275,-0.0425,0.0,0.49,0.5275,0.8824,1.8824,0.5025,0.485,0.5882,0.5882,0.505,0.485,0.5294,1.6561,0.4716,0.0181,0.5275,0.485,-0.0,-0.0,0.48,0.485,1.1176,1.1176
BNCI2015_001,7,20260725,varmod,True,2.0,False,1.0,2,0.485,0.52,-0.035,0.0,0.5075,0.5275,0.3571,1.5714,0.5225,0.485,-0.0714,-0.0714,0.525,0.485,-0.1429,1.1356,0.4999,0.0109,0.52,0.485,-0.0,-0.0,0.4825,0.485,1.0714,1.0714
BNCI2015_001,7,20260725,varmod,True,3.0,False,1.0,2,0.485,0.4775,0.0075,0.0,0.4775,0.5275,0.0,-5.6667,0.5075,0.485,4.0,4.0,0.5075,0.485,4.0,1.0576,0.5001,0.0068,0.4775,0.485,0.0,0.0,0.4875,0.485,1.3333,1.3333
BNCI2015_001,7,20260725,covtoken,True,1.0,True,1.0,2,0.485,0.5325,-0.0475,0.0,0.5225,0.5275,0.2105,1.1053,0.515,0.485,0.3684,0.3684,0.5175,0.485,0.3158,0.6203,0.5266,0.0903,0.5325,0.485,-0.0,-0.0,0.49,0.485,0.8947,0.8947
BNCI2015_001,7,20260725,covtoken,True,2.0,False,1.0,2,0.485,0.485,0.0,0.0,0.4725,0.5275,,,0.51,0.485,,,0.5025,0.485,,0.5338,0.6534,0.0782,0.4875,0.485,,,0.485,0.485,,
BNCI2015_001,7,20260725,covtoken,True,3.0,False,1.0,2,0.485,0.4825,0.0025,0.0,0.4825,0.5275,0.0,-17.0,0.485,0.485,1.0,1.0,0.4975,0.485,6.0,0.5172,0.6983,0.065,0.4825,0.485,0.0,0.0,0.48,0.485,-1.0,-1.0
BNCI2015_001,7,20260726,varmod,True,1.0,True,1.0,1,0.485,0.5275,-0.0425,0.0,0.5225,0.5275,0.1176,1.1176,0.505,0.485,0.5294,0.5294,0.52,0.485,0.1765,1.7997,0.9272,0.0128,0.5275,0.485,-0.0,-0.0,0.485,0.485,1.0,1.0
BNCI2015_001,7,20260726,varmod,True,2.0,False,1.0,1,0.485,0.5575,-0.0725,0.0,0.535,0.5275,0.3103,0.8966,0.4975,0.485,0.8276,0.8276,0.4975,0.485,0.8276,1.164,0.9957,0.0073,0.5575,0.485,-0.0,-0.0,0.4875,0.485,0.9655,0.9655
BNCI2015_001,7,20260726,varmod,True,3.0,False,1.0,1,0.485,0.515,-0.03,0.0,0.515,0.5275,-0.0,1.4167,0.4925,0.485,0.75,0.75,0.495,0.485,0.6667,1.0687,0.999,0.0104,0.515,0.485,-0.0,-0.0,0.4875,0.485,0.9167,0.9167
BNCI2015_001,7,20260726,covtoken,True,1.0,False,1.0,2,0.485,0.53,-0.045,0.0,0.5025,0.5275,0.6111,1.5556,0.5075,0.485,0.5,0.5,0.515,0.485,0.3333,0.7189,0.6289,0.0225,0.525,0.485,0.1111,0.1111,0.49,0.485,0.8889,0.8889
BNCI2015_001,7,20260726,covtoken,True,2.0,True,1.0,2,0.485,0.5225,-0.0375,0.0,0.5175,0.5275,0.1333,1.2667,0.4925,0.485,0.8,0.8,0.4875,0.485,0.9333,0.5905,0.7037,0.0105,0.5225,0.485,-0.0,-0.0,0.4875,0.485,0.9333,0.9333
BNCI2015_001,7,20260726,covtoken,True,3.0,False,1.0,2,0.485,0.495,-0.01,0.0,0.495,0.5275,-0.0,4.25,0.495,0.485,-0.0,-0.0,0.4975,0.485,-0.25,0.5697,0.7025,0.0144,0.495,0.485,-0.0,-0.0,0.4875,0.485,0.75,0.75
BNCI2015_001,7,20260727,varmod,True,1.0,False,1.0,1,0.485,0.5325,-0.0475,0.0,0.5025,0.5275,0.6316,1.5263,0.505,0.485,0.5789,0.5789,0.52,0.485,0.2632,1.6167,0.9521,0.0069,0.5325,0.485,-0.0,-0.0,0.4825,0.485,1.0526,1.0526
BNCI2015_001,7,20260727,varmod,True,2.0,True,1.0,1,0.485,0.5325,-0.0475,0.0,0.535,0.5275,-0.0526,0.8421,0.4925,0.485,0.8421,0.8421,0.5,0.485,0.6842,1.1285,0.9964,0.0043,0.5325,0.485,-0.0,-0.0,0.4875,0.485,0.9474,0.9474
BNCI2015_001,7,20260727,varmod,True,3.0,False,1.0,1,0.485,0.5075,-0.0225,0.0,0.5075,0.5275,-0.0,1.8889,0.5175,0.485,-0.4444,-0.4444,0.515,0.485,-0.3333,1.0522,0.9997,0.0114,0.5075,0.485,-0.0,-0.0,0.485,0.485,1.0,1.0
BNCI2015_001,7,20260727,covtoken,True,1.0,True,0.5,2,0.485,0.545,-0.06,0.0,0.5375,0.4925,0.125,0.25,0.52,0.485,0.4167,0.4167,0.5275,0.485,0.2917,0.6135,0.519,0.1394,0.5425,0.485,0.0417,0.0417,0.4825,0.485,1.0417,1.0417
BNCI2015_001,7,20260727,covtoken,True,2.0,False,0.5,2,0.485,0.52,-0.035,0.0,0.5175,0.4925,0.0714,0.2857,0.515,0.485,0.1429,0.1429,0.5175,0.485,0.0714,0.5365,0.6943,0.1196,0.52,0.485,-0.0,-0.0,0.4875,0.485,0.9286,0.9286
BNCI2015_001,7,20260727,covtoken,True,3.0,False,0.5,2,0.485,0.51,-0.025,0.0,0.51,0.4925,-0.0,0.3,0.5125,0.485,-0.1,-0.1,0.51,0.485,-0.0,0.516,0.6997,0.1091,0.51,0.485,-0.0,-0.0,0.4875,0.485,0.9,0.9
BNCI2015_001,7,20260728,varmod,True,1.0,True,1.0,2,0.485,0.51,-0.025,0.0,0.475,0.5275,1.4,3.1,0.4925,0.485,0.7,0.7,0.5025,0.485,0.3,1.6425,0.4739,0.0068,0.51,0.485,-0.0,-0.0,0.4825,0.485,1.1,1.1
BNCI2015_001,7,20260728,varmod,True,2.0,False,1.0,2,0.485,0.5075,-0.0225,0.0,0.5025,0.5275,0.2222,2.1111,0.535,0.485,-1.2222,-1.2222,0.535,0.485,-1.2222,1.1276,0.4993,0.009,0.5075,0.485,-0.0,-0.0,0.4875,0.485,0.8889,0.8889
BNCI2015_001,7,20260728,varmod,True,3.0,False,1.0,2,0.485,0.49,-0.005,0.0,0.49,0.5275,-0.0,8.5,0.5025,0.485,-2.5,-2.5,0.5,0.485,-2.0,1.0548,0.5001,0.0066,0.49,0.485,-0.0,-0.0,0.4825,0.485,1.5,1.5
BNCI2015_001,7,20260728,covtoken,True,1.0,False,1.0,2,0.485,0.5325,-0.0475,0.0,0.5275,0.5275,0.1053,1.0,0.5025,0.485,0.6316,0.6316,0.5,0.485,0.6842,0.6364,0.6007,0.2191,0.53,0.485,0.0526,0.0526,0.48,0.485,1.1053,1.1053
BNCI2015_001,7,20260728,covtoken,True,2.0,True,1.0,2,0.485,0.4925,-0.0075,0.0,0.4825,0.5275,1.3333,7.0,0.51,0.485,-2.3333,-2.3333,0.52,0.485,-3.6667,0.5399,0.6731,0.214,0.495,0.485,-0.3333,-0.3333,0.4875,0.485,0.6667,0.6667
BNCI2015_001,7,20260728,covtoken,True,3.0,False,1.0,2,0.485,0.5175,-0.0325,0.0,0.5175,0.5275,-0.0,1.3077,0.485,0.485,1.0,1.0,0.4925,0.485,0.7692,0.5212,0.7064,0.1744,0.5175,0.485,-0.0,-0.0,0.485,0.485,1.0,1.0
BNCI2015_001,8,0,varmod,False,1.0,True,0.5,2,0.5017,0.5233,-0.0217,0.0,0.5367,0.5317,-0.6154,0.7692,0.5217,0.5017,0.0769,0.0769,0.5233,0.5017,-0.0,1.5533,0.4297,0.3444,0.5233,0.5017,-0.0,-0.0,0.5017,0.5,1.0,0.9231
BNCI2015_001,8,0,varmod,False,2.0,False,0.5,2,0.5017,0.5183,-0.0167,0.0,0.5067,0.5317,0.7,2.5,0.5317,0.5017,-0.8,-0.8,0.5317,0.5017,-0.8,1.2001,0.4916,0.2952,0.5267,0.5017,-0.5,-0.5,0.505,0.5,0.8,0.7
BNCI2015_001,8,0,varmod,False,3.0,False,0.5,2,0.5017,0.5,0.0017,0.0,0.4917,0.5317,-5.0,-23.0,0.53,0.5017,18.0,18.0,0.5283,0.5017,17.0,1.0908,0.4996,0.2677,0.5,0.5017,0.0,0.0,0.5,0.5,0.0,1.0
BNCI2015_001,8,0,covtoken,False,1.0,False,1.0,2,0.5017,0.5117,-0.01,0.0,0.525,0.57,-1.3333,5.5,0.505,0.5033,0.6667,0.8333,0.5017,0.5017,1.0,0.6064,0.4389,0.0211,0.5133,0.5017,-0.1667,-0.1667,0.4983,0.5,1.3333,1.1667
