replicate,p1_subject_delta,p2_task_nll_delta,p3_overlap_delta
4294,3.575060268327868,-0.055976596714929716,-0.007547336655138112
4295,3.453706240234791,-0.0010483556016236406,-0.014635474890908478
4296,3.4263786662572286,0.015674770306231434,-0.024020765233009958
4297,3.452212998631781,-0.002926994777425307,-0.01486661907307587
4298,3.44536570689626,-0.05106702812149244,-0.010636349097821352
4299,3.5492006410100285,-0.023608927578269157,-0.012356628545963665
4300,3.6171024934348637,-0.04237637808710426,-0.01020336452336009
4301,3.6373890765294314,-0.007718809319432918,-0.01067323503674807
4302,3.6586260848555012,-0.033706069517787984,-0.009275705845515202
4303,3.6219253912118248,-0.02663536118864762,-0.023856689194821198
4304,3.575495229720851,-0.0020686942960765897,-0.010928135953209649
4305,3.435777298842577,-0.025299877469975307,-0.011454231366459369
4306,3.6514456745716966,-0.016826356776697526,-0.02005606097578898
4307,3.614620805127718,-0.0336750150214562,-0.0149513533796891
4308,3.694164215402501,-0.033844352042976755,-0.02101510536062342
4309,3.641073876996329,0.008183234739241652,-0.017465702483746886
4310,3.6250584163020645,-0.01468437728390537,-0.017829946544737393
4311,3.473496492562893,-0.021425053228723012,-0.017486553245320044
4312,3.6225720765756018,-0.004411429220128937,-0.02486510269399923
4313,3.560598930441973,-0.028119011413090256,-0.011178964270212047
4314,3.603637322166224,-0.00018515888716441609,-0.011527074811501014
4315,3.664621560143567,-0.03854227482729433,-0.020308441188386723
4316,3.5166859181801886,-0.013818540194908913,-0.017226950595699658
4317,3.430132387874113,-0.02612451181467712,-0.008718858094752917
4318,3.724036036370288,-0.026638094812657,-0.014009222302310637
4319,3.6295497459997907,-0.054789827179897,-0.013750991413896834
4320,3.513846869739931,-0.01814043551853972,-0.013008462018592484
4321,3.678512386603522,-0.026566917681864144,-0.013863821969939627
4322,3.463443404595883,-0.012071867765952593,-0.016352610278833096
4323,3.543930263998587,0.0027398550453181514,-0.010398368112838664
4324,3.6895873332660236,-0.02686429098926091,-0.020807373249874406
4325,3.375594743906669,-0.01631438251433348,-0.01623543519697206
4326,3.5731438316496527,-0.023254758751188653,-0.01303957368240934
4327,3.7947048450133094,-0.019239681342042125,-0.026074132734598642
4328,3.678527428897321,-0.04377158310489415,-0.016643323971474788
4329,3.825318399914676,-0.020599120869767784,-0.02009690993066433
4330,3.7012099028985777,-0.03141559412152395,-0.014158371053446903
4331,3.6057107653019016,-0.013294015597969278,-0.02166485800435781
4332,3.394290534390671,-0.01655174979203622,-0.012641502835915992
4333,3.6939587332389596,0.008718347682991734,-0.025438837771869643
4334,3.6364295373640516,-0.05877967485993718,-0.005375816816209335
4335,3.547011973524145,-0.006834819523332758,-0.015844251969053754
4336,3.701337578862787,0.0056723139550625135,-0.013800753386407235
4337,3.570521462729176,0.026482364495625355,-0.022031827358776512
4338,3.5561095214911767,-0.05308171568862363,-0.013567362487194763
4339,3.6779832410670665,-0.006345146692021242,-0.014661853272654232
4340,3.4240519362375834,-0.05298973616982927,-0.01045892740069291
4341,3.683242063999123,-0.029655506971795198,-0.0034789570375250364
4342,3.5386428870476725,-0.049500578035068354,-0.028034747695638098
4343,3.6718563464163716,-0.020580591245140223,-0.010491460456515111
4344,3.8604613276969033,-0.008016877336318728,-0.023564041980235005
4345,3.5728801330104214,-0.0387904598861164,-0.014402649237103576
4346,3.602797711509641,-0.02163957613246348,-0.014696096307369545
4347,3.716031197561521,-0.03980310951839661,-0.01233374850494963
4348,3.608530924834042,-0.02799145465931252,-0.009653124529099253
4349,3.687042197804975,-0.009133081253110298,-0.018908115300458453
4350,3.778566710238668,-0.02182117211224721,-0.014597246052804963
4351,3.5982122775088294,-0.011456141539906373,-0.022900226365428152
4352,3.5139791932694795,-0.015139219901147971,-0.01724683540529578
4353,3.634559479870112,-0.0451730975867175,-0.013258842358533647
4354,3.77971962966506,-0.015355558621615195,-0.019060382484778676
4355,3.7993306997111,-0.025832126560076496,-0.019658901630530363
4356,3.655807702135336,-0.037932665263564314,-0.019141446639035543
4357,3.335106033498879,-0.02928228668166044,-0.01485461822929918
4358,3.7199367009597757,-0.02078844625693055,-0.020351620785542857
4359,3.608009752943939,-0.03582247193738031,-0.008964566122461035
4360,3.5610410778212422,-0.027616310716387815,-0.01638970144312364
4361,3.6826848822662592,-0.027166989616653314,-0.020212017010428327
4362,3.638867936341296,0.010150012327701852,-0.015491275396275688
4363,3.784558150622238,-0.00852791769522332,-0.012297195436257267
4364,3.563531060241392,-0.010940842797980022,-0.020536253544067195
4365,3.5040580642252355,-0.031236950818358977,-0.027727191616699686
4366,3.6591841574925836,-0.02183260453454805,-0.01646770459061436
4367,3.4473704162868835,-0.009747150481349998,-0.012710261700955811
4368,3.627585295038867,-0.015693437784233044,-0.013441267380741608
4369,3.385440430438369,-0.047389956763307595,-0.018960202214751802
4370,3.6651059464487905,-0.02694125956950133,-0.018072690733222884
4371,3.6863055445341026,-0.04303711879689498,-0.010241407958710407
4372,3.745849840649154,-0.05599350864621311,-0.011765023645742091
4373,3.591836869770934,-0.0008026163124008612,-0.015535506211789625
4374,3.6959318252964524,-0.029008447719397257,-0.01961615197638533
4375,3.5295033041566928,-0.021118615168980615,-0.014762381168789807
4376,3.5765722569230234,0.0072791786380155266,-0.015617442710967985
4377,3.5919787590870955,-0.028544089330974298,-0.014036525169918653
4378,3.532428797005685,-0.03974809174357663,-0.02025551099382149
4379,3.502221401255524,-0.0095371225563059,-0.024537891988469215
4380,3.4692707379616206,-0.014589735026125261,-0.0169747586011836
4381,3.5420233017014384,-0.025986144884513784,-0.02254227038967762
4382,3.6206471452372817,-0.00900905189369361,-0.020158058242917522
4383,3.5535450632704215,-0.03205826812733292,-0.00696015318779265
4384,3.8199115299055966,-0.015312569610747229,-0.015843697697805803
4385,3.5347937555452242,-0.02416666297733938,-0.005017875711211005
4386,3.760710274859771,-0.020543020751471186,-0.015976408157329983
4387,3.6859190322139064,0.0011532761254464674,-0.020789454422905963
4388,3.634345255727971,-0.012275640692081868,-0.008892006798030462
4389,3.565203201221583,-0.00037472006022376547,-0.03235993996689146
4390,3.5068371961223264,-0.0056757524554034156,-0.015863288167147285
4391,3.622941292622147,-0.013142028944579831,-0.02086342730688388
4392,3.6068214130785217,-0.023839070908809212,-0.018788897119872947
4393,3.5858437976608766,-0.029738343862488303,-0.022093645344260712
4394,3.485844945877136,0.00630354441890324,-0.011449804842810014
4395,3.5705605390065127,-0.018841746852504393,-0.011719481549326592
4396,3.6357604750906534,-0.025220196238769255,-0.01492642730623505
4397,3.6189591865267015,-0.012236548975041561,-0.008880489698833507
4398,3.6658256257143877,-0.036630549364172094,-0.008537695271350471
4399,3.524836334764802,-0.04453946306769563,-0.015193610173079939
4400,3.7385876298747385,-0.013981336811395906,-0.011910284918494149
4401,3.8006837451830773,-0.0042521184768435916,-0.015665624407564416
4402,3.7245519744221074,-0.032747217167266474,-0.013147874890868758
4403,3.474729764776135,-0.04005864841932638,-0.0174771630383498
4404,3.769628845809301,0.002049155870998298,-0.016187030486080577
4405,3.6647012184648418,-0.016775305751913994,-0.011678529828902561
4406,3.6155999838519524,-0.026257321939625378,-0.017426226317536143
4407,3.6473365612222812,-0.014194165054094654,-0.01518209073405152
4408,3.5117164081426715,-0.03893537784319889,-0.01517379246442779
4409,3.7753669758069477,-0.017361569318822934,-0.01887164008899492
4410,3.6454796735352746,-0.02270512394972579,-0.01765889346021686
4411,3.6700880322064906,-0.012085672273464798,-0.01925139748519261
4412,3.654097815811708,-0.02816325614809445,-0.014822334199027447
4413,3.8472228433257722,-0.0020061654762124626,-0.016172379521913555
4414,3.588559745564395,-0.027095181674730906,-0.01246670481858358
4415,3.731249812825828,-0.049966841999478984,-0.008072527048400432
4416,3.5849025758472344,0.0012860762436037732,-0.011589506672151851
4417,3.568141796287417,-0.03509042746298663,-0.014329835088037382
4418,3.3756278363165038,-0.007182136152640961,-0.01654389427442868
4419,3.4970232467405125,-0.020748187734350942,-0.017596488358727614
4420,3.488747081335889,-0.06635907533729846,-0.020800808960288995
4421,3.6257842561336386,-0.013247826956468867,-0.016993829291184415
4422,3.796203251694165,-0.02365475163297459,-0.019353163196447802
4423,3.564268359794568,-0.008529188915205488,-0.01498883863919116
4424,3.6583503140059097,-0.006324370397846835,-0.01691350277950783
4425,3.620111202852114,-0.02410541000989941,-0.016754182067794523
4426,3.660107217069223,-0.013292525354582807,-0.010036068110754096
4427,3.633429184262496,-0.013420127332830045,-0.004360829864673024
4428,3.5084956159370053,-0.02799122686345079,-0.010267431526431208
4429,3.6284626283766617,-0.0014349793910573005,-0.022725574323069094
4430,3.4205296287719276,-0.028660607010902783,-0.0092707337841611
4431,3.4473721718942416,-0.03116299488231844,-0.010678923125838222
4432,3.5799609407632396,-0.0050703686241710955,-0.008421619966553773
4433,3.6454836732727167,0.022476548695571363,-0.021945346104163828
4434,3.5973075255683264,-0.0010425989547075964,-0.007889485345573797
4435,3.687777985595368,-0.014121759155437896,-0.032668613727492225
4436,3.7547895572718173,-0.032038821495027126,-0.014483462067671767
4437,3.582068235864638,-0.001661528277865365,-0.008453996173706468
4438,3.662917675164151,0.0074698784540965235,-0.008149248163383235
4439,3.56334206127773,-0.005483349256202974,-0.013302141833344217
4440,3.5380672586367687,0.0004673926716605159,-0.01916812711697474
4441,3.4725355483969764,-0.049773858460079534,-0.010018800778011185
4442,3.728285480123287,0.032798618102119814,-0.019738352518446696
4443,3.396401389955415,-0.008701895689454009,-0.016621345062040296
4444,3.713811919005078,-0.016417305544609295,-0.008184380711160243
4445,3.49726794805505,-0.020246487050739947,-0.017625951890862912
4446,3.663465089090055,-0.03687844660254047,-0.008644878324295138
4447,3.4893565199901007,-0.019625622866559667,-0.00807000856146494
4448,3.447530481401448,0.0026608674083279382,-0.00193447500297695
4449,3.6378682133433538,-0.002226419868896823,-0.010210990358486091
4450,3.6937966921745202,-0.021600414169223203,-0.011519664801015548
4451,3.40596974765743,-0.0161871248892429,-0.01567700678449371
4452,3.6193914889584415,0.0010543265788443001,-0.016038699981770585
4453,3.7873672716144213,-0.026487680282336612,-0.008627516731984995
4454,3.6233763063955275,-0.029112796285694742,-0.018202649397530694
4455,3.4852893078807976,-0.00016943509724720585,-0.01449317526414014
4456,3.6547591812666003,0.00358505282987176,-0.01808308136193776
4457,3.5996693792574224,-0.032846833877707926,-0.02053859804449912
4458,3.5774023597193523,-0.017246892729223084,-0.011189939763535516
4459,3.5928626666601344,0.0006583119176868379,-0.013387068467397335
4460,3.564640321888966,0.003557075046437319,-0.014795270015178944
4461,3.5705104308980724,-0.0019936952000381147,-0.011185518344044201
4462,3.5047246224558015,0.031036545256185377,-0.013382978271811712
4463,3.4998465132907044,-0.02186251321936661,-0.008391446261316667
4464,3.858134137210816,-0.01952255226624322,-0.020922636421189324
4465,3.7134740833592526,-0.0024290794860055698,-0.024325353107559858
4466,3.6711787620444962,-0.04180899151470596,-0.006472749599586745
4467,3.763866508330967,-0.03641696931969696,-0.016081719316367534
4468,3.7690606392076575,0.0031046335701034877,-0.018823653398964305
4469,3.626207807643384,-0.020176898339240967,-0.010003257303756466
4470,3.5851353858650334,-0.0261858500829244,-0.005021367164501314
4471,3.4313493688963157,-0.0358609505372991,-0.010819163421601028
4472,3.411183968536908,-0.045959598010098635,-0.01033500601752707
4473,3.6590657970168716,-0.017822153422781373,-0.01818137232596302
4474,3.5740925206573277,-0.02888913281982397,-0.02222860639887515
4475,3.535120053792365,-0.0286438935523039,-0.008742214637529298
4476,3.752572492508479,-0.03848130615070966,-0.008580318690749461
4477,3.679000879028938,-0.04004115966200272,-0.01514832298243773
4478,3.565201094384442,-0.04771264086268845,-0.017294953239039637
4479,3.608995301173026,-0.02941413880600985,-0.018653316679274234
4480,3.622187162695332,-0.023081152756615708,-0.02146205583764829
4481,3.6468499998693167,0.0029632084508701695,-0.010307953126132603
4482,3.6000125680034873,-0.016977301958464253,-0.0174872812633752
4483,3.817149604268997,-0.03818719014693439,-0.013309924016568005
4484,3.540941616736135,0.013671991758979374,-0.028359533251249756
4485,3.505961208046631,-0.0198227502231636,-0.01499556511821384
4486,3.5610603175784368,-0.016990655759994144,-0.022467568899667875
4487,3.6598386530204947,-0.02807560422265043,-0.009901850517739855
4488,3.6570011158417572,-0.030278318796367554,-0.02103941209234472
4489,3.557543020096179,-0.007340894289916022,-0.014589917025828857
4490,3.6196367281840818,-0.018956868210771916,-0.007638821246231411
4491,3.6096540691235024,-0.0030831610305810386,-0.009960577015909605
4492,3.6189505762464007,0.0012316872882629504,-0.013359183077687905
4493,3.6689973064148766,-0.019953857951615195,-0.012353751117196426
4494,3.661015081425904,-0.034199087100388326,-0.013504586161177595
4495,3.6269511328860533,0.00044675784496472914,-0.006486226049096329
4496,3.6454438791076953,-0.05148124927989084,-0.010848148594140728
4497,3.734378131991282,-0.0019395201971392773,-0.014483197768709353
4498,3.694368329313562,-0.0036456946642169363,-0.021628748643647833
4499,3.526049753981472,-0.023938860710723375,-0.029007634300324547
4500,3.5458325375796633,-0.05180734501875994,-0.012131040088749882
4501,3.7113902646583083,-0.034053037877450176,-0.0063785038338682425
4502,3.640522936498513,-0.016357110054243673,-0.01722392605958927
4503,3.608445700177015,-0.03552234318441139,-0.015689249277851553
4504,3.443317695398293,-0.05107287841457353,-0.005942878283381921
4505,3.5008630913931427,-0.01227176162220367,-0.017259032180408997
4506,3.476220353712948,-0.000988206167381822,-0.012956229425654997
4507,3.443198518139745,-0.00061602534075611,-0.01730544929929443
4508,3.390262178150149,-0.03287704719084106,-0.013004048894202702
4509,3.6724342461824833,-0.04116183712367638,-0.01549911872558759
4510,3.48234322315437,-0.0034720063892690334,-0.006501563615331968
4511,3.445361305197137,-0.031128435376555963,-0.015010866607526006
4512,3.625994382511859,-0.009105632850629153,-0.019085834729747606
4513,3.5700426526279134,-0.016283064247329282,-0.01599532184496572
4514,3.530899449855281,-0.04490219917103566,-0.008244226561672487
4515,3.5223953048134833,-0.016629406733076113,-0.013770636052849543
4516,3.5912429804500534,-0.02422851313621388,-0.024092821909596218
4517,3.487675491446663,0.009454069917144814,-0.010906384804278784
4518,3.3726177706417966,-0.02526401588673588,-0.009712862131285603
4519,3.57451021519106,-0.01581960701642826,-0.010883064368298917
4520,3.5710152300668416,-0.029645171075525667,-0.010461902046738733
4521,3.4525104267970987,-0.009921950618141384,-0.014610393649307715
4522,3.5033375232101482,-0.04373895925553262,-0.008666503293614868
4523,3.412081012124083,-0.030647526674818515,-0.009656241297664705
4524,3.812948842968602,-0.015196353524593587,-0.010912856418175146
