number_id,value,units,seed,method,endpoint,aggregation,cluster,source_artifact,source_row_key,source_field,rounding_rule,allowed_interpretation
c82_seed4_U13_q1q2_Q2_simultaneous_upper,0.2509008381540292,proportion,4,U13,Q2_simultaneous_upper,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U13,Q2_simultaneous_upper,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U13_q1q2_Q2_maxT_p,1.0,p_value,4,U13,Q2_maxT_p,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U13,Q2_maxT_p,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U13_q1q2_Q2_favorable_targets,4,targets,4,U13,Q2_favorable_targets,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U13,Q2_favorable_targets,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U13_q1q2_Q2_worst_target,0.47272535320452286,proportion,4,U13,Q2_worst_target,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U13,Q2_worst_target,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U13_q1q2_Q2_pass,0,binary,4,U13,Q2_pass,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U13,Q2_pass,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U14_q1q2_target_count,8,targets,4,U14,target_count,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U14,target_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U14_q1q2_mean_regret_improvement_vs_source,0.14372818687164696,proportion,4,U14,mean_regret_improvement_vs_source,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U14,mean_regret_improvement_vs_source,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U14_q1q2_Q1_simultaneous_lower,-0.013661108656274457,proportion,4,U14,Q1_simultaneous_lower,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U14,Q1_simultaneous_lower,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U14_q1q2_Q1_maxT_p,0.6264591439688716,p_value,4,U14,Q1_maxT_p,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U14,Q1_maxT_p,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U14_q1q2_Q1_favorable_targets,7,targets,4,U14,Q1_favorable_targets,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U14,Q1_favorable_targets,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U14_q1q2_Q1_worst_target,-0.06988326115609111,proportion,4,U14,Q1_worst_target,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U14,Q1_worst_target,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U14_q1q2_Q1_pass,0,binary,4,U14,Q1_pass,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U14,Q1_pass,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U14_q1q2_mean_regret_difference_vs_Q0_B1,0.2873899920081378,proportion,4,U14,mean_regret_difference_vs_Q0_B1,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U14,mean_regret_difference_vs_Q0_B1,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U14_q1q2_Q2_simultaneous_upper,0.44666087813900196,proportion,4,U14,Q2_simultaneous_upper,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U14,Q2_simultaneous_upper,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U14_q1q2_Q2_maxT_p,1.0,p_value,4,U14,Q2_maxT_p,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U14,Q2_maxT_p,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U14_q1q2_Q2_favorable_targets,0,targets,4,U14,Q2_favorable_targets,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U14,Q2_favorable_targets,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U14_q1q2_Q2_worst_target,0.6285328572791195,proportion,4,U14,Q2_worst_target,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U14,Q2_worst_target,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U14_q1q2_Q2_pass,0,binary,4,U14,Q2_pass,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U14,Q2_pass,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U15_q1q2_target_count,8,targets,4,U15,target_count,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U15,target_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U15_q1q2_mean_regret_improvement_vs_source,0.0,proportion,4,U15,mean_regret_improvement_vs_source,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U15,mean_regret_improvement_vs_source,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U15_q1q2_Q1_simultaneous_lower,-0.1573892955279214,proportion,4,U15,Q1_simultaneous_lower,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U15,Q1_simultaneous_lower,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U15_q1q2_Q1_maxT_p,1.0,p_value,4,U15,Q1_maxT_p,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U15,Q1_maxT_p,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U15_q1q2_Q1_favorable_targets,0,targets,4,U15,Q1_favorable_targets,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U15,Q1_favorable_targets,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U15_q1q2_Q1_worst_target,0.0,proportion,4,U15,Q1_worst_target,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U15,Q1_worst_target,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U15_q1q2_Q1_pass,0,binary,4,U15,Q1_pass,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U15,Q1_pass,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U15_q1q2_mean_regret_difference_vs_Q0_B1,0.43111817887978476,proportion,4,U15,mean_regret_difference_vs_Q0_B1,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U15,mean_regret_difference_vs_Q0_B1,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U15_q1q2_Q2_simultaneous_upper,0.5903890650106489,proportion,4,U15,Q2_simultaneous_upper,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U15,Q2_simultaneous_upper,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U15_q1q2_Q2_maxT_p,1.0,p_value,4,U15,Q2_maxT_p,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U15,Q2_maxT_p,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U15_q1q2_Q2_favorable_targets,0,targets,4,U15,Q2_favorable_targets,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U15,Q2_favorable_targets,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U15_q1q2_Q2_worst_target,0.6778199762565039,proportion,4,U15,Q2_worst_target,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U15,Q2_worst_target,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U15_q1q2_Q2_pass,0,binary,4,U15,Q2_pass,target_cluster_maxT_family,target,oaci/reports/c82e_tables/seed_method_Q1_Q2.csv,seed=4|method_id=U15,Q2_pass,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed3_S1_mean_spearman,-0.3985954929867659,coefficient,3,S1,mean_spearman,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=S1,mean_spearman,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_S1_mean_pairwise_order_accuracy,0.35650302966221337,proportion,3,S1,mean_pairwise_order_accuracy,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=S1,mean_pairwise_order_accuracy,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_S2_mean_spearman,-0.2461555262992955,coefficient,3,S2,mean_spearman,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=S2,mean_spearman,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_S2_mean_pairwise_order_accuracy,0.4131171124717948,proportion,3,S2,mean_pairwise_order_accuracy,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=S2,mean_pairwise_order_accuracy,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U1_mean_spearman,-0.6550486781070191,coefficient,3,U1,mean_spearman,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U1,mean_spearman,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U1_mean_pairwise_order_accuracy,0.2533709474100024,proportion,3,U1,mean_pairwise_order_accuracy,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U1,mean_pairwise_order_accuracy,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U11_mean_spearman,-0.38140583745545675,coefficient,3,U11,mean_spearman,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U11,mean_spearman,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U11_mean_pairwise_order_accuracy,0.3727044378039844,proportion,3,U11,mean_pairwise_order_accuracy,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U11,mean_pairwise_order_accuracy,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U12_mean_spearman,-0.28792264636017256,coefficient,3,U12,mean_spearman,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U12,mean_spearman,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U12_mean_pairwise_order_accuracy,0.40578235785579886,proportion,3,U12,mean_pairwise_order_accuracy,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U12,mean_pairwise_order_accuracy,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U13_mean_spearman,0.2766049969060458,coefficient,3,U13,mean_spearman,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U13,mean_spearman,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U13_mean_pairwise_order_accuracy,0.6001597033666394,proportion,3,U13,mean_pairwise_order_accuracy,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U13,mean_pairwise_order_accuracy,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U14_mean_spearman,0.13656276422558328,coefficient,3,U14,mean_spearman,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U14,mean_spearman,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U14_mean_pairwise_order_accuracy,0.5378981619797175,proportion,3,U14,mean_pairwise_order_accuracy,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U14,mean_pairwise_order_accuracy,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U15_mean_spearman,-0.3985777467240019,coefficient,3,U15,mean_spearman,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U15,mean_spearman,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U15_mean_pairwise_order_accuracy,0.35650302966221337,proportion,3,U15,mean_pairwise_order_accuracy,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U15,mean_pairwise_order_accuracy,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U2_mean_spearman,-0.6569177198251688,coefficient,3,U2,mean_spearman,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U2,mean_spearman,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U2_mean_pairwise_order_accuracy,0.2531200228258511,proportion,3,U2,mean_pairwise_order_accuracy,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U2,mean_pairwise_order_accuracy,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U3_mean_spearman,-0.1640475351170489,coefficient,3,U3,mean_spearman,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U3,mean_spearman,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U3_mean_pairwise_order_accuracy,0.4397652310397542,proportion,3,U3,mean_pairwise_order_accuracy,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U3,mean_pairwise_order_accuracy,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U4_mean_spearman,-0.4189177482030724,coefficient,3,U4,mean_spearman,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U4,mean_spearman,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U4_mean_pairwise_order_accuracy,0.3555379599082506,proportion,3,U4,mean_pairwise_order_accuracy,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U4,mean_pairwise_order_accuracy,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U5_mean_spearman,-0.49135731609456934,coefficient,3,U5,mean_spearman,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U5,mean_spearman,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U5_mean_pairwise_order_accuracy,0.3276038519823856,proportion,3,U5,mean_pairwise_order_accuracy,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U5,mean_pairwise_order_accuracy,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U6_mean_spearman,-0.47862843256393717,coefficient,3,U6,mean_spearman,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U6,mean_spearman,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U6_mean_pairwise_order_accuracy,0.32151736279521936,proportion,3,U6,mean_pairwise_order_accuracy,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U6,mean_pairwise_order_accuracy,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U7_mean_spearman,-0.3446210523894161,coefficient,3,U7,mean_spearman,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U7,mean_spearman,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U7_mean_pairwise_order_accuracy,0.3777242020744745,proportion,3,U7,mean_pairwise_order_accuracy,mean_within_context,target,oaci/reports/c82e_tables/measurement_vs_decision_separation.csv,seed=3|method_id=U7,mean_pairwise_order_accuracy,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
